Date,Close,High,Low,Open,Volume
2016-04-11,96.20604705810547,96.69069352882272,92.20135823390471,93.35770248802159,5949523
2016-04-12,96.85223388671875,97.22634340766179,95.41530929527336,96.12951963877715,4493886
2016-04-13,99.4625244140625,100.65287745993413,98.72280225352287,99.13943135507388,10674994
2016-04-18,100.09171295166016,101.09501470371077,98.6632920171032,100.15973727958249,13105324
2016-04-20,102.24283599853516,103.22062584942262,100.26174458381139,101.69017216977267,25034223
2016-04-21,95.03272247314453,97.8895715662687,94.69262155537668,96.92878232195197,30976914
2016-04-22,94.87966918945312,95.6789048727186,94.39502266822689,95.22826705558171,11492685
2016-04-25,93.94438171386719,95.52585213522613,93.71481777940258,94.90517081836977,9151325
2016-04-26,94.28447723388672,94.88815762470762,93.56176292979524,93.93587939917347,9657501
2016-04-27,95.22825622558594,95.44081925118299,93.91036546688423,93.91036546688423,4790110
2016-04-28,94.05491638183594,95.90846330154089,93.6978077110008,95.14323636635395,14505825
2016-04-29,94.26747131347656,94.68409344737972,93.24716882096149,94.37800131575139,6830286
2016-05-02,93.2726821899414,94.02940522424733,92.72852219445006,93.69780826757055,5296409
2016-05-03,92.48194885253906,93.48524361063,91.66570541374544,93.35770578954879,9210403
2016-05-04,91.82726287841797,92.40543855450143,91.31711153330515,92.25238899934531,6997112
2016-05-05,92.35440063476562,92.72851015061494,91.31709037233136,91.65719119026143,5824718
2016-05-06,90.6539077758789,92.96658947269133,90.39883213083101,92.96658947269133,6870419
2016-05-09,91.65719604492188,91.84425427243856,90.38181791013318,90.62838963231847,5356158
2016-05-10,91.59768676757812,92.18435935271856,90.8834694437172,91.61468765853652,5211513
2016-05-11,91.4531478881836,91.73372834371789,90.65391221179888,90.87497916553168,3859455
2016-05-12,92.21836853027344,92.37991505174504,91.09603294644094,91.4871503116777,5328180
2016-05-13,91.76774597167969,92.28639428449065,91.31710814857762,92.28639428449065,4528516
2016-05-16,91.96329498291016,92.42242976151864,91.18106023463662,91.94628717210735,6225662
2016-05-17,91.85277557373047,92.23538908663242,91.4956668606071,92.16736475493865,6809208
2016-05-18,91.750732421875,91.97179936661237,90.97700157497907,91.64020240919119,7621128
2016-05-19,92.32888793945312,92.4989383466089,91.35960200253905,91.82724062221739,6685262
2016-05-20,92.40543365478516,93.17915761835053,92.25238410774435,92.40543365478516,4706510
2016-05-23,91.80175018310547,92.58397802671064,91.53817062692673,92.50745671539936,4875689
2016-05-24,91.4276351928711,91.89527385794807,91.07052653542816,91.80174474105878,5286206
2016-05-25,92.86457061767578,93.00910934286748,91.65720970242374,91.82726014573416,6641075
2016-05-26,92.66900634765625,93.32370330725247,92.33740937462015,92.86456850463556,6586563
2016-05-27,92.74552917480469,93.69780742854483,92.33740399231345,92.36291570836461,6460681
2016-05-30,93.55326843261719,93.95288278918186,92.58397545173301,93.05161413152568,5706643
2016-05-31,92.7540283203125,93.86786004353344,92.39692656160943,93.69780961004535,11040471
2016-06-01,94.29297637939453,94.51404330394946,92.77953044555615,92.77953044555615,5452990
2016-06-02,91.89527893066406,95.04971584764,90.88347331851286,94.54806153464274,13762753
2016-06-03,91.96329498291016,92.42242976151864,91.65720282404791,92.08232890042053,7088563
2016-06-06,90.99401092529297,92.15035526247691,90.70492657083946,91.99730571997571,10304205
