Date,Close,High,Low,Open,Volume
2016-04-07,73.1295394897461,73.30290070126618,72.26273343214564,72.98507004995791,9263898
2016-04-08,76.01889038085938,76.56786578086374,73.21621925690708,73.79408642831243,9962676
2016-04-11,77.78141021728516,78.0125603076444,75.84554474354317,76.01890598867126,4473735
2016-04-12,78.30148315429688,78.76378327126065,76.82791277392465,77.83918832789772,4394954
2016-04-13,79.2549819946289,79.65949333620908,78.734898251411,78.87936772138222,4541049
2016-04-18,80.61296844482422,80.84411850496176,78.59042261295592,80.55517960714867,5881213
2016-04-20,81.65313720703125,81.91317904527021,80.38181978989701,80.61296985407544,3941576
2016-04-21,81.56645965576172,82.40437404061424,81.27752603261754,81.9131821197607,5878872
2016-04-22,83.01113891601562,83.21339192453276,80.9308041179023,81.13305712641943,5904096
2016-04-25,81.1041488647461,83.12669441048227,79.77504282019144,83.09780264101418,3757774
2016-04-26,81.01749420166016,81.82651162083012,80.3240491879243,80.55519399879253,6118725
2016-04-27,81.30640411376953,81.62423474909312,80.7863205053659,81.19083174209008,2213048
2016-04-28,79.2549819946289,81.73982830908069,79.05272896912152,81.39310581360209,7582244
2016-04-29,80.49739837646484,81.2197350606545,78.6482084232808,79.68837578798502,4812152
2016-05-02,80.06399536132812,81.07526566175632,77.89698001674657,80.49739843024444,2710262
2016-05-03,78.90824127197266,81.76870119892759,78.27258527394852,79.86172791429097,5122599
2016-05-04,80.20845794677734,80.52628862125471,78.76378460583959,78.76378460583959,7557462
2016-05-05,80.72853088378906,81.33529508765217,80.23734434103778,80.55516968268532,4772552
2016-05-06,80.90188598632812,81.16192776838122,79.65946590226235,80.75742185667437,3943374
2016-05-09,82.75110626220703,83.67569608151734,80.90191604245527,80.90191604245527,8002119
2016-05-10,81.27753448486328,82.86667751326246,80.95970376295725,82.86667751326246,5002198
2016-05-11,81.7686996459961,82.98222807680872,80.55517121518346,81.27751309390038,5366452
2016-05-12,81.73980712890625,82.51993254158934,80.90189288509565,81.50865709496028,2931638
2016-05-13,81.47977447509766,81.8842857572899,80.95969080823534,81.19084086814014,3152124
2016-05-16,80.9596939086914,81.710927664228,80.38182138208134,81.479777595471,6137539
2016-05-17,79.16828918457031,81.82649633758982,78.6771025852931,81.19084029057923,8913270
2016-05-18,78.6482162475586,79.77506433809206,78.33039082599014,79.1105164271287,6099468
2016-05-19,78.21480560302734,78.59042512407319,77.08795762101943,78.47484744502917,5504425
2016-05-20,79.11050415039062,79.39943774985987,78.1859092252987,78.21480099807627,5662137
2016-05-23,78.41705322265625,79.74615402623887,78.18590318659507,79.3127510152267,2955597
2016-05-24,80.03509521484375,81.07526254019434,78.5904219011221,78.64820544770961,5846558
2016-05-25,81.97096252441406,82.0576431314929,80.35292276208752,80.38181453425901,2999689
2016-05-26,81.59534454345703,82.3465782488983,80.52628546655423,81.53756099804465,9645368
2016-05-27,80.9596939086914,81.88428889315453,80.55518261100788,81.76871121349362,3192600
