Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
1996-06-11,0.8326389789581299,0.834054789426611,0.8211959930825271,0.8257967470719528,1382400
1996-06-12,0.8377122282981873,0.8482111744055768,0.8352345775341484,0.8375938540506989,1638400
1996-06-13,0.8339958190917969,0.837476123052622,0.8257969617191422,0.8316957295143769,460800
1996-06-14,0.8375934958457947,0.8387731335995864,0.8328749448306276,0.8363546709935706,819200
1996-06-17,0.8375934958457947,0.8505706631978142,0.8375934958457947,0.8493910254440223,1126400
1996-06-18,0.8345858454704285,0.8493914112635147,0.8257969173798754,0.8287462651172314,1331200
1996-06-19,0.8375934958457947,0.8375934958457947,0.8375934958457947,0.8375934958457947,102400
1996-06-20,0.8316956162452698,0.8375938072067789,0.8257968492533915,0.8257968492533915,307200
1996-06-21,0.8316956162452698,0.8375938072067789,0.8316956162452698,0.8328752544375716,1177600
1996-06-24,0.8227295279502869,0.8257967452724115,0.8198979790232821,0.8257967452724115,768000
1996-06-25,0.8216675519943237,0.8222576949354927,0.8176563656879987,0.8188365795665614,716800
1996-06-26,0.8370042443275452,0.8387734496115967,0.8198980863792328,0.8257376662800047,14745600
1996-06-27,0.836650550365448,0.8375940163419524,0.8240272736956092,0.8246174169561932,819200
1996-06-28,0.8340547680854797,0.8364140441177867,0.829984898123504,0.8364140441177867,460800
1996-07-01,0.8352344036102295,0.8399535316910504,0.8325797680581438,0.8375936796354992,563200
1996-07-02,0.8337007761001587,0.8375936606578147,0.8316954707282781,0.8316954707282781,972800
1996-07-03,0.8291000127792358,0.8374758528040932,0.8228472762916486,0.8269763332117039,1689600
1996-07-04,0.8257968425750732,0.8316956095192474,0.814884739360803,0.8246172043923112,768000
1996-07-05,0.8234376907348633,0.8257969674571716,0.8234376907348633,0.8257969674571716,256000
1996-07-08,0.8184239268302917,0.8257971179550266,0.8184239268302917,0.8234378408027506,307200
1996-07-09,0.8198978900909424,0.8246170177844331,0.813999700511872,0.8246170177844331,512000
1996-07-10,0.8375934958457947,0.8375934958457947,0.8234372667701385,0.8234372667701385,409600
1996-07-11,0.8331108093261719,0.8437873165981895,0.8328752849003556,0.837593837842146,614400
1996-07-12,0.8362964987754822,0.8411334265257124,0.8330523672435863,0.8374761371482942,614400
1996-07-15,0.829335629940033,0.8346442529616387,0.829335629940033,0.8346442529616387,307200
1996-07-16,0.8160051703453064,0.8211960678475435,0.8081010978890965,0.8211960678475435,614400
1996-07-17,0.8160051703453064,0.8160051703453064,0.8160051703453064,0.8160051703453064,0
1996-07-18,0.8201931715011597,0.8201931715011597,0.8139996230092162,0.8198978120267075,563200
1996-07-19,0.8237320184707642,0.8257965104669693,0.8157686898989067,0.8257965104669693,665600
1996-07-22,0.8257968425750732,0.8316956095192474,0.8257968425750731,0.8316956095192474,256000
1996-07-23,0.8186598420143127,0.8257968583673256,0.8151795384890617,0.8257968583673256,716800
1996-07-24,0.8081008195877075,0.8081008195877075,0.7762488723152525,0.8081008195877075,1177600
1996-07-25,0.8200165629386902,0.8257969564399823,0.8045623141616023,0.8069215908524348,1331200
1996-07-26,0.8092806935310364,0.8234375026929097,0.8045621411639586,0.8233191284621296,921600
1996-07-29,0.803972065448761,0.8139998901161948,0.8039720654487611,0.8128202519256085,358400
1996-07-30,0.754424512386322,0.8022030715763225,0.7502955259885028,0.8022030715763225,1126400
1996-07-31,0.7786084413528442,0.7786084413528442,0.7574324129222783,0.7574324129222783,870400
1996-08-01,0.8257375359535217,0.8257967230649116,0.7904052785824819,0.7904052785824819,1331200
1996-08-02,0.8139998912811279,0.8305159780337088,0.8139998912811279,0.8305159780337088,256000
1996-08-05,0.808042049407959,0.8140000043477077,0.8069215981804839,0.8140000043477077,409600
1996-08-06,0.811522364616394,0.8187185691101322,0.8022030558651628,0.8022030558651628,870400
1996-08-07,0.7997845411300659,0.8022030048506725,0.7963042373330099,0.7963042373330099,204800
1996-08-08,0.8128201365470886,0.8139997745702271,0.807511441425929,0.8079832102306415,307200
1996-08-09,0.8036180138587952,0.8081009693473566,0.8022027795168795,0.8081009693473566,614400
1996-08-12,0.7924110293388367,0.802202678458332,0.7915847860405588,0.7987223760773072,614400
1996-08-13,0.7862762808799744,0.7904053382508658,0.7862762808799743,0.7868664239475797,204800
1996-08-14,0.7915849685668945,0.7915849685668945,0.7904053304774007,0.7904053304774007,153600
1996-08-15,0.7915849685668945,0.7915849685668945,0.7915849685668945,0.7915849685668945,0
1996-08-16,0.7644521594047546,0.7728280004694675,0.7455767974441434,0.7728280004694675,512000
1996-08-19,0.7508854269981384,0.7632719513611199,0.7502953559207743,0.7514749940489569,614400
1996-08-20,0.7502951622009277,0.7550142895255572,0.7502951622009278,0.7502951622009278,665600
1996-08-21,0.7593199610710144,0.7609127571307427,0.7502362496786233,0.7502954368022207,1280000
1996-08-22,0.7597331404685974,0.7668115462322618,0.7597331404685974,0.7656319079433871,512000
1996-08-23,0.7756590843200684,0.7761308532303915,0.7691708217270854,0.770940531171213,921600
1996-08-26,0.7728279232978821,0.7904052711510542,0.7703502730743104,0.7904052711510542,563200
1996-08-27,0.7755410075187683,0.7786082243721165,0.7620921422230174,0.7620921422230174,1382400
1996-08-28,0.7727100253105164,0.788046480835568,0.7727100253105164,0.7786087949810664,819200
1996-08-29,0.7834456562995911,0.792765543082503,0.7786087275121679,0.7786087275121679,460800
1996-08-30,0.7904053926467896,0.796304159588546,0.7904053926467894,0.796304159588546,153600
1996-09-02,0.7901106476783752,0.8034412150234139,0.7898158641250576,0.8034412150234139,716800
1996-09-03,0.7822656035423279,0.7881051824680746,0.7822656035423279,0.7880459953572256,870400
1996-09-04,0.7908186316490173,0.7908186316490174,0.7868665589174826,0.7868665589174826,307200
1996-09-05,0.7951247692108154,0.7951247692108153,0.7915852775305158,0.7951247692108153,358400
1996-09-06,0.8139998912811279,0.8257968492342417,0.7904053993445311,0.7927652517594492,4864000
1996-09-09,0.7927652597427368,0.808101132427109,0.7927652597427368,0.8045622178146481,3993600
1996-09-10,0.7888716459274292,0.7904052545005236,0.7856867025961138,0.7856867025961138,153600
1996-09-11,0.7821474075317383,0.7856868983722738,0.7797881309916528,0.7797881309916528,153600
1996-09-12,0.7832091450691223,0.7832091450691223,0.7830913468662787,0.7830913468662787,153600
1996-09-13,0.7787262201309204,0.7821473364117071,0.7744793643365676,0.7744793643365676,256000
1996-09-16,0.7786084413528442,0.7786084413528442,0.7762491649684122,0.7762491649684122,256000
1996-09-17,0.7784315347671509,0.790287681039464,0.7727097525278132,0.790287681039464,409600
1996-09-18,0.7833276391029358,0.7904054688792438,0.7833276391029358,0.7833276391029358,256000
1996-09-19,0.7904053926467896,0.7904053926467894,0.7833275635531188,0.7833275635531188,256000
1996-09-20,0.7907007932662964,0.7927652861991066,0.7904054336816707,0.7904054336816707,1024000
1996-09-23,0.7968935966491699,0.802202868130355,0.7786083781113599,0.7786083781113599,3020800
1996-09-24,0.7904053926467896,0.791526419739501,0.7845072017353973,0.7846249999448954,307200
1996-09-25,0.792941689491272,0.7950062545996923,0.7904054994583529,0.7904054994583529,307200
1996-09-26,0.7846251726150513,0.7880462897052636,0.7846251726150513,0.7880462897052636,102400
1996-09-27,0.7833276391029358,0.7833276391029358,0.772709742377634,0.772709742377634,563200
1996-09-30,0.7780184149742126,0.7815579061122983,0.7727097902994434,0.776249281437529,2560000
1996-10-01,0.7609127163887024,0.7738898885634731,0.7609127163887024,0.7727096743409192,1075200
1996-10-02,0.7609127163887024,0.7609127163887024,0.7609127163887024,0.7609127163887024,0
1996-10-03,0.7665162086486816,0.7665162086486816,0.7473460598497711,0.7491158413510159,1740800
1996-10-04,0.7579632997512817,0.7608535321393042,0.7497052563444581,0.75029539945986,2150400
1996-10-07,0.7397370934486389,0.7544242083881798,0.7349587786307045,0.7544242083881798,1382400
1996-10-08,0.7455765604972839,0.750295111472698,0.7305348291924871,0.732599393254595,1587200
1996-10-09,0.7658675312995911,0.766811573181358,0.7408578018227376,0.7408578018227376,1484800
1996-10-10,0.8026154637336731,0.8187184651222145,0.7904054196878052,0.808101145088109,2611200
1996-10-11,0.8069806694984436,0.8139998875296776,0.8024977131709987,0.8139998875296776,3225600
1996-10-14,0.7915849685668945,0.8022028634329779,0.7904053304774007,0.8022028634329779,460800
1996-10-15,0.7807908058166504,0.795714097997021,0.7750695996485801,0.7935909938643239,1843200
1996-10-16,0.7888131141662598,0.7904053339787808,0.7845071435051831,0.7880460577893417,716800
1996-10-17,0.787986695766449,0.7904051585346061,0.7845069693702141,0.7904051585346061,768000
1996-10-18,0.7883408069610596,0.7904053717358644,0.7874559523411182,0.7904053717358644,256000
1996-10-21,0.7883408069610596,0.7883408069610596,0.7883408069610596,0.7883408069610596,0
1996-10-22,0.8151794672012329,0.8198980196098771,0.8110504098266115,0.8115221786629271,1280000
1996-10-23,0.8246169686317444,0.8375935609624421,0.8198978412195455,0.8316953717349431,819200
1996-10-24,0.8144122362136841,0.8493911692764551,0.8141767118441515,0.8493911692764551,409600
1996-10-25,0.8127607107162476,0.8128198978108101,0.8022025826907269,0.8022025826907269,307200
1996-10-28,0.8125836253166199,0.8157761687349298,0.8040122069288052,0.8157761687349298,665600
1996-10-29,0.8141794800758362,0.8169579627128574,0.7759323359305582,0.7759323359305582,921600
1996-10-30,0.8141794800758362,0.8141794800758362,0.8141794800758362,0.8141794800758362,0
1996-10-31,0.8038349151611328,0.8086823975975477,0.7874014185972634,0.8063179726613864,460800
1996-11-01,0.8098644614219666,0.8098644614219666,0.8038347676241696,0.8038347676241696,409600
1996-11-04,0.8039535880088806,0.8039535880088807,0.7922489407308497,0.7922489407308497,153600
1996-11-05,0.8039535880088806,0.806318013063516,0.7939631958000652,0.7939631958000652,460800
1996-11-06,0.8039535880088806,0.8039535880088807,0.7979238928022556,0.7979238928022556,409600
1996-11-07,0.815598726272583,0.815598726272583,0.8098644592711894,0.8098644592711894,460800
1996-11-08,0.8205643892288208,0.8263573961046238,0.8205643892288208,0.8263573961046238,153600
1996-11-11,0.8102788329124451,0.8169586269562857,0.810278832912445,0.8169586269562857,358400
1996-11-12,0.8102788329124451,0.810278832912445,0.810278832912445,0.810278832912445,0
1996-11-13,0.8216872811317444,0.8216872811317445,0.8134705331588261,0.8134705331588261,358400
1996-11-14,0.8254119753837585,0.8299634541225005,0.8216873887854745,0.8216873887854745,409600
1996-11-15,0.8275987505912781,0.8275987505912781,0.8275987505912781,0.8275987505912781,102400
1996-11-18,0.8238747715950012,0.8273033530105136,0.8218645129063613,0.8264165675619999,307200
1996-11-19,0.829017698764801,0.8346926495030994,0.8217464764539292,0.8217464764539292,1126400
1996-11-20,0.8299634456634521,0.8299634456634523,0.8252933343971349,0.8252933343971349,153600
1996-11-21,0.8264163732528687,0.8287807971420529,0.8264163732528687,0.8287807971420529,153600
1996-11-22,0.8270076513290405,0.827599082380669,0.8264168697258583,0.8264168697258583,307200
1996-11-25,0.8205052614212036,0.8205052614212036,0.8157764106160532,0.8157764106160532,102400
1996-11-26,0.8171947002410889,0.8205046479828595,0.8171947002410889,0.8181402243480113,256000
1996-11-27,0.816366970539093,0.8169584014533559,0.8132931317573878,0.8132931317573878,460800
1996-11-28,0.820209801197052,0.8216874407319681,0.8157763774657352,0.8157763774657352,512000
1996-11-29,0.8216872811317444,0.8216872811317445,0.8101599342715142,0.8101599342715142,153600
1996-12-02,0.8212733864784241,0.8216868683672398,0.8121105412292029,0.81577580921849,921600
1996-12-03,0.8110466599464417,0.8275987857562652,0.8110466599464417,0.8275987857562652,716800
1996-12-04,0.8038349151611328,0.8039535477252252,0.7980419080974056,0.7980419080974056,1075200
1996-12-05,0.8014702796936035,0.8015883349392684,0.780307361529101,0.780307361529101,1126400
1996-12-06,0.8157761096954346,0.8157761096954346,0.8015884079384321,0.8017070404821656,716800
1996-12-09,0.8157761096954346,0.8157761096954346,0.8157761096954346,0.8157761096954346,153600
1996-12-10,0.8127610087394714,0.8142392252052766,0.8063179044290586,0.8063179044290586,256000
1996-12-11,0.832919180393219,0.8335106113656764,0.8264167590989115,0.8275989715954672,307200
1996-12-12,0.8335108160972595,0.8335108160972596,0.8299636004488751,0.8299636004488751,768000
1996-12-13,0.8335108160972595,0.8335108160972596,0.8275991748750001,0.8275991748750001,409600
1996-12-16,0.8377665281295776,0.8393034835047887,0.8335104772337636,0.8335104772337636,409600
1996-12-17,0.8473432064056396,0.8488801624107615,0.8394811990947791,0.8417868856657754,768000
1996-12-18,0.8689786195755005,0.8796196854125808,0.8630675577630835,0.8796196854125808,512000
1996-12-19,0.8867128491401672,0.8867128491401672,0.8702793560910913,0.8808017880640212,665600
1996-12-20,0.9020830392837524,0.9020830392837524,0.8867131211954922,0.8914425487947532,1177600
1996-12-23,0.9044473171234131,0.9079945315669565,0.8997184675818565,0.904447317123413,1843200
1996-12-24,0.8985364437103271,0.9103591473320098,0.8938070158891558,0.8938070158891558,1382400
1996-12-25,0.8985364437103271,0.8985364437103271,0.8985364437103271,0.8985364437103271,0
1996-12-26,0.9162700772285461,0.9162700772285461,0.9150878647670793,0.9150878647670793,153600
1996-12-27,0.9162700772285461,0.9162700772285461,0.9162700772285461,0.9162700772285461,0
1996-12-30,0.9162700772285461,0.9162700772285461,0.9162700772285461,0.9162700772285461,0
1996-12-31,0.9103588461875916,0.9221815458983549,0.9103588461875916,0.9221815458983549,972800
1997-01-01,0.9341230988502502,0.9576504485763092,0.9340044662807813,0.9340044662807813,665600
1997-01-02,0.9427530169487,0.9505563536422702,0.9351864402071502,0.9457088722229053,921600
1997-01-03,0.9410985112190247,0.9446451495095417,0.9352461864108044,0.9352461864108044,768000
1997-01-06,0.9458271861076355,0.9564676697904588,0.9458271861076355,0.9564676697904588,921600
1997-01-07,0.9478370547294617,0.9493740097793993,0.9340634147368898,0.9340634147368898,819200
1997-01-08,0.9477189779281616,0.9576500496676488,0.9458860910611692,0.9576500496676488,870400
1997-01-09,0.9570003151893616,0.9570589820235428,0.9458277109219111,0.9458277109219111,972800
1997-01-10,0.9707146286964417,0.9812958018360953,0.9635614603715245,0.9688816690016913,2150400
1997-01-13,0.9847244024276733,0.9847244024276733,0.9778672380946242,0.9811777649831315,614400
1997-01-14,0.9858477711677551,0.987207355065551,0.9778083952073742,0.987207355065551,921600
1997-01-15,1.0284693241119385,1.0285873794098634,1.0144002499518927,1.014991031568098,2918400
1997-01-16,0.9590693712234497,1.0463216075881754,0.9590693712234498,1.0463216075881754,716800
1997-01-17,0.9812958240509033,0.9812958240509032,0.9635614821848582,0.9635614821848582,2713600
1997-01-20,0.9765667915344238,0.9954833423500413,0.9765667915344238,0.9883301752004955,614400
1997-01-21,0.9549307823181152,0.9742020703213908,0.951738312264371,0.9577086880433234,2867200
1997-01-22,0.9889810085296631,0.988981008529663,0.9647442460771318,0.9706553083489537,409600
1997-01-23,0.9889810085296631,0.988981008529663,0.988981008529663,0.988981008529663,0
1997-01-24,0.967404305934906,0.9766852132971624,0.9659266663306877,0.9766852132971624,2252800
1997-01-27,1.004941463470459,1.0285868597160746,1.004941463470459,1.011916680733529,921600
1997-01-28,0.983424186706543,0.9907541498269531,0.9778085508405737,0.9907541498269531,921600
1997-01-29,0.9895716309547424,0.9895716309547423,0.9895716309547423,0.9895716309547423,358400
1997-01-30,0.9791089296340942,0.9854339803364602,0.9768625595756283,0.9789315580438691,512000
1997-01-31,0.9860248565673828,0.9872070685802116,0.9777487951903873,0.9777487951903873,768000
1997-02-03,0.9873253107070923,0.9931188939239115,0.9777489802733027,0.9777489802733027,614400
1997-02-04,0.9904585480690002,1.0191288027806238,0.9872073378652998,0.9872073378652998,2508800
1997-02-05,1.0108528137207031,1.028291727809319,1.0108528137207031,1.0274049422108096,665600
1997-02-06,1.0108528137207031,1.0144000282756656,0.9990301122080818,0.9990301122080818,307200
1997-02-07,1.0191290378570557,1.0226762529685411,1.0191290378570557,1.0191290378570557,204800
1997-02-10,1.0238584280014038,1.028587278259858,1.02267621543679,1.028587278259858,256000
1997-02-11,1.0521737337112427,1.0522330499862136,1.0274048592557403,1.0285870715828085,1075200
1997-02-12,1.0640555620193481,1.0699671998946372,1.0477994418333978,1.0699671998946372,256000
1997-02-13,1.0668343305587769,1.0676024836048734,1.060509209004102,1.0629916891442446,2201600
1997-02-14,1.0585582256317139,1.121928436432764,1.0581442383929327,1.121928436432764,1075200
1997-02-17,1.0651787519454956,1.081790197017034,1.058144216274975,1.081790197017034,870400
1997-02-18,1.0622230768203735,1.0699077795614234,1.058143821219574,1.0628732465172284,1382400
1997-02-19,1.075878381729126,1.075878381729126,1.018537876402794,1.018537876402794,972800
1997-02-20,1.0759377479553223,1.078243433580215,1.069967370152783,1.0735140070699665,614400
1997-02-21,1.0888839960098267,1.0888839960098267,1.070026182241736,1.070026182241736,3993600
1997-02-24,1.070617437362671,1.0758784010388331,1.0700853949356506,1.072331764222663,307200
1997-02-25,1.0831494331359863,1.093612547503726,1.0712674189440234,1.0758782119648522,1382400
1997-02-26,1.114125370979309,1.1160763131450193,1.0877014916243832,1.0877014916243832,2457600
1997-02-27,1.134401798248291,1.134401798248291,1.111347248280189,1.1115246198366218,2048000
1997-02-28,1.2130236625671387,1.2165702271600007,1.194107111972379,1.194107111972379,1024000
1997-03-03,1.388770580291748,1.3888291749668984,1.324158838155318,1.3702673632679294,1894400
1997-03-04,1.3437250852584839,1.3891834242310386,1.3182466574779783,1.389065368991548,3276800
1997-03-05,1.3543063402175903,1.4187412726492186,1.3360399597391364,1.4187412726492186,4249600
1997-03-06,1.2905818223953247,1.3950956757995132,1.2614975029333382,1.3900708214362216,3993600
1997-03-07,1.2905818223953247,1.2905818223953247,1.2905818223953247,1.2905818223953247,0
1997-03-10,1.2059893608093262,1.2544035704597443,1.2059300445267103,1.2059300445267103,3430400
1997-03-11,1.1868362426757812,1.241398857713385,1.1598209925254053,1.241398857713385,3174400
1997-03-12,1.225319504737854,1.2413988370376834,1.2017920816257905,1.229576133918032,3379200
1997-03-13,1.235486626625061,1.2532210349601316,1.227210636752206,1.2283927766979468,5222400
1997-03-14,1.2325315475463867,1.2526302460721812,1.2319406937534583,1.235487259729869,3430400
1997-03-17,1.2295759916305542,1.2461275431677188,1.174008542924786,1.174008542924786,1638400
1997-03-18,1.2099499702453613,1.235486926963428,1.19410725618366,1.231999100933201,10496000
1997-03-19,1.2116049528121948,1.2295759085443279,1.2094765664512919,1.2272109065239099,972800
1997-03-20,1.2118417024612427,1.2165705527317858,1.1410224575509276,1.1410224575509276,2560000
1997-03-21,1.2094770669937134,1.211841997831938,1.1941664615947991,1.2094770669937134,8550400
1997-03-24,1.2094770669937134,1.2094770669937134,1.2094770669937134,1.2094770669937134,0
1997-03-25,1.2420486211776733,1.259132717016151,1.20421544895778,1.2118413419424243,2304000
1997-03-26,1.2544033527374268,1.2544033527374268,1.2237821570024616,1.2237821570024616,1126400
1997-03-27,1.2999807596206665,1.3005128743259078,1.2662263295675298,1.2803547182492716,2816000
1997-03-28,1.2999807596206665,1.2999807596206667,1.2999807596206667,1.2999807596206667,0
1997-03-31,1.2090036869049072,1.2090036869049072,1.2090036869049072,1.2090036869049072,51200
1997-04-01,1.1936343908309937,1.223604840787246,1.1231698312090066,1.1232291474840088,2969600
1997-04-02,1.270245909690857,1.2733196754851663,1.2413982901007665,1.2413982901007665,2150400
1997-04-03,1.3367499113082886,1.351350955470738,1.2768675900077864,1.2768675900077864,2355200
1997-04-04,1.4303277730941772,1.4303277730941772,1.3690853628414164,1.4303277730941772,8448000
1997-04-07,1.4311548471450806,1.4311548471450806,1.4311548471450806,1.4311548471450806,870400
1997-04-08,1.4311548471450806,1.4311548471450806,1.4311548471450806,1.4311548471450806,0
1997-04-09,1.5009685754776,1.5312943422108496,1.4914515617063833,1.5312943422108496,12697600
1997-04-10,1.4135979413986206,1.501500911134718,1.3959823061083636,1.496772061686746,15155200
1997-04-11,1.4067999124526978,1.4128295338769148,1.352533319634745,1.3573802237231842,9523200
1997-04-14,1.4067999124526978,1.4067999124526978,1.4067999124526978,1.4067999124526978,0
1997-04-15,1.4406726360321045,1.4482984581238043,1.418741488110026,1.4246524780116092,5632000
1997-04-16,1.4406726360321045,1.4406726360321045,1.4406726360321045,1.4406726360321045,0
1997-04-17,1.464377522468567,1.4660330385685996,1.4429784867523998,1.4490081099014949,2969600
1997-04-18,1.464377522468567,1.464377522468567,1.464377522468567,1.464377522468567,0
1997-04-21,1.5084772109985352,1.511551122920101,1.4837669943891714,1.4837669943891714,3225600
1997-04-22,1.5370286703109741,1.5428809200678626,1.513323955876469,1.513323955876469,8345600
1997-04-23,1.5308809280395508,1.5310582996309832,1.520417880329492,1.5298761591058228,2560000
1997-04-24,1.5346055030822754,1.540280527765986,1.526447420576398,1.540280527765986,1996800
1997-04-25,1.5636897087097168,1.5665267878764428,1.526447307852414,1.526447307852414,3174400
1997-04-28,1.672932744026184,1.673169431947776,1.554704529396931,1.5700745234662357,11161600
1997-04-29,1.664715051651001,1.7616034820143975,1.5901722566326855,1.690666134592127,8960000
1997-04-30,1.7162044048309326,1.7710624472114251,1.7024900746381493,1.7024900746381493,16896000
1997-05-01,1.7162044048309326,1.7162044048309326,1.7162044048309326,1.7162044048309326,0
1997-05-02,1.6970508098602295,1.7137209928649257,1.678843743560001,1.7072185722733029,7475200
1997-05-05,1.66252863407135,1.694213923494074,1.6563808110236553,1.6800262176739256,10086400
1997-05-06,1.6753554344177246,1.6788434039898565,1.6504685810157695,1.6622912795998264,7270400
1997-05-07,1.6891891956329346,1.7018986123990893,1.6640655003231113,1.6729323473221802,7936000
1997-05-08,1.7316921949386597,1.7462339202738488,1.7024898230634642,1.7143125247351099,18227200
1997-05-09,1.7332289218902588,1.7485981873290828,1.7249527861199323,1.7320466373976173,7424000
1997-05-12,1.7089927196502686,1.7320472757536634,1.7024902968660736,1.729682272931233,5734400
1997-05-13,1.7179185152053833,1.7209331102100989,1.7084009215259517,1.7084009215259517,2713600
1997-05-14,1.7147258520126343,1.7166767946116295,1.6906663914525903,1.7143123699482667,3942400
1997-05-15,1.7017204761505127,1.7149028297584754,1.6966956238889797,1.7149028297584754,1843200
1997-05-16,1.7001839876174927,1.7048540979672122,1.6930313973355893,1.7024896732983579,2764800
1997-05-19,1.7120068073272705,1.728204192633219,1.7013069298495884,1.707218641381182,3328000
1997-05-20,1.711948037147522,1.714312461937759,1.7048541854894301,1.7048541854894301,2150400
1997-05-21,1.7043818235397339,1.7143129008959035,1.7013073344837772,1.7143129008959035,2611200
1997-05-22,1.6510601043701172,1.7024894738939984,1.6291876994461858,1.7024894738939984,16947200
1997-05-23,1.6890026330947876,1.7190597682501292,1.6362398180338789,1.652839500092891,20326400
1997-05-26,1.7031116485595703,1.713308475406536,1.684852133655131,1.684852133655131,9011200
1997-05-27,1.7396304607391357,1.766663890680864,1.7086244509208135,1.7179320143748937,20377600
1997-05-28,1.707498550415039,1.7155609473513815,1.6837846476639937,1.7026371439038752,4915200
1997-05-29,1.711885929107666,1.7150876445383112,1.7038233841022827,1.7073213750849612,819200
1997-05-30,1.755400538444519,1.7607359585345568,1.7192374104680554,1.7192374104680554,3174400
1997-06-02,1.7754976749420166,1.7785209294358777,1.7405791434324913,1.7405791434324913,2150400
1997-06-03,1.8267778158187866,1.8520330160974903,1.778461184972277,1.778461184972277,4556800
1997-06-04,1.8283196687698364,1.8342482185094617,1.814091786235117,1.8164630034999367,2406400
1997-06-05,1.823813796043396,1.8496621307435537,1.820612660371191,1.8378048880038496,1587200
1997-06-06,1.8417174816131592,1.8496616280111968,1.7815437604670776,1.8117198510263517,5939200
1997-06-09,1.9522830247879028,1.9705429799770466,1.8437341332776518,1.8472910324435778,14694400
1997-06-10,2.088991641998291,2.088991641998291,1.9451091543653376,1.9451091543653376,18534400
1997-06-11,2.071502923965454,2.193509823883496,2.0512280961892286,2.147208630962154,19148800
1997-06-12,2.069368839263916,2.12829697882476,2.0512278631493093,2.0725104884648258,7526400
1997-06-13,2.0422754287719727,2.057155198793349,2.027513329441289,2.02869886526843,4147200
1997-06-16,1.9214544296264648,2.02751350745214,1.9030170373501265,1.9682296188066386,16025600
1997-06-17,2.055969715118408,2.055969715118408,2.0038000584721694,2.0038000584721694,4659200
1997-06-18,2.1999123096466064,2.1999123096466064,2.193509603596077,2.193509603596077,1894400
1997-06-19,2.248169422149658,2.3120773633093243,2.1460823237295847,2.3120773633093243,9267200
1997-06-20,2.2226767539978027,2.2705779882076884,2.2059586870102024,2.2705779882076884,3788800
1997-06-23,2.190011978149414,2.205366635788139,2.1579393900836,2.1994379406021363,3225600
1997-06-24,2.105294704437256,2.180466763476579,2.0749413000153165,2.147267985201882,4352000
1997-06-25,2.1573450565338135,2.2290793045898316,2.1342248660966474,2.1342248660966474,3328000
1997-06-26,2.1964733600616455,2.210108687263108,2.1579384502368777,2.165052678730567,2048000
1997-06-27,2.154381513595581,2.178094836212287,2.1467932735160593,2.1775024301192554,3328000
1997-06-30,2.2011568546295166,2.2053662245318866,2.152010293591148,2.152010293591148,4352000
1997-07-01,2.293757915496826,2.3417186385375532,2.2231508663656427,2.2231508663656427,15104000
1997-07-02,2.2778117656707764,2.3108921543561927,2.249237023303011,2.3061497191732774,4812800
1997-07-03,2.336146593093872,2.359504155483742,2.2468643444052017,2.274135145203393,6246400
1997-07-04,2.375807285308838,2.4306448666558307,2.323933905371758,2.357132671689989,9574400
1997-07-07,2.542158603668213,2.542158603668213,2.395075120117929,2.4780727828265214,9881600
1997-07-08,2.500779628753662,2.602570497177939,2.3713629035543957,2.5954564084672755,8601600
1997-07-09,2.6561620235443115,2.6677817543408313,2.37254735289522,2.37254735289522,9267200
1997-07-10,2.697601556777954,2.7507794564559087,2.63813978043724,2.667781510969301,6144000
